,content,time,author
2066,.ru <@!528580754683461632>,2022-01-09 08:17:37.246,377787590729924608
2067,<@!386643626530308096>,2022-01-09 08:46:45.533,490180796804497419
2068,Thats for <@345445833489121280>,2022-01-09 08:48:07.366,386643626530308096
2069,mau :)) <@!490180796804497419>,2022-01-09 08:51:37.190,345445833489121280
2070,$mmkr <@!490180796804497419>,2022-01-09 08:51:45.303,345445833489121280
2071,<@!377787590729924608> join team new year or chirstmas,2022-01-09 09:58:15.659,528580754683461632
2072,gitu jec <@!377787590729924608>,2022-01-09 09:59:29.538,528580754683461632
2073,<@!528580754683461632>,2022-01-09 09:59:45.211,377787590729924608
2074,<@!377787590729924608>,2022-01-09 10:01:48.559,528580754683461632
2075,which team u in? <@!528580754683461632>,2022-01-09 10:06:37.564,377787590729924608
2076,new year <@!377787590729924608>,2022-01-09 10:07:10.975,528580754683461632
2077,.ru <@!528580754683461632>,2022-01-09 10:07:35.510,377787590729924608
2078,.g <@!345445833489121280>,2022-01-09 10:18:42.290,377787590729924608
2079,.g <@!490180796804497419>,2022-01-09 10:18:44.670,377787590729924608
2080,.g <@!490180796804497419>,2022-01-09 10:18:47.650,377787590729924608
2081,.g <@!292567325855711235>,2022-01-09 10:18:53.237,377787590729924608
2082,.g <@!352058734815608843>,2022-01-09 10:18:57.764,377787590729924608
2083,.g <@!352058734815608843>,2022-01-09 10:19:01.181,377787590729924608
2084,.g <@!332167919335243778>,2022-01-09 10:19:06.909,377787590729924608
2085,.give <@!332167919335243778> 1,2022-01-09 10:19:16.205,377787590729924608
2086,lu fl n aja terus sampe mentok <@!345445833489121280>,2022-01-09 10:20:02.870,377787590729924608
2087,<@!377787590729924608> makin susah makin byk ga dptnya?,2022-01-09 10:20:32.941,345445833489121280
2088,gue klo sekali bt all bisa dpt kyk 13rb an <@!345445833489121280>,2022-01-09 10:22:01.376,377787590729924608
2089,cal koe bisa bikin figma gaa? <@!528580754683461632>,2022-01-09 11:05:51.743,377787590729924608
2090,.tr <@!377787590729924608>,2022-01-09 11:07:07.986,528580754683461632
2091,.trade <@!377787590729924608>,2022-01-09 11:07:20.931,528580754683461632
2092,<@!386643626530308096>,2022-01-09 11:56:54.441,377787590729924608
2093,owoslap <@!332167919335243778>,2022-01-09 12:01:08.958,345445833489121280
2094,Pls jadiin sticker <@377787590729924608>,2022-01-09 12:02:11.554,332167919335243778
2095,<@!332167919335243778>,2022-01-09 12:03:58.764,377787590729924608
2096,saya mau hunting gold anda <@!345445833489121280>,2022-01-09 12:05:36.049,377787590729924608
2097,$givek <@!345445833489121280> 1450,2022-01-09 12:06:21.030,377787590729924608
2098,.give <@!377787590729924608> 145000,2022-01-09 12:06:25.282,345445833489121280
2099,owopat <@!345445833489121280>,2022-01-09 12:06:34.647,377787590729924608
2100,.trade <@!345445833489121280>,2022-01-09 12:07:05.126,377787590729924608
2101,<@!377787590729924608> aaanddd?,2022-01-09 12:08:43.941,345445833489121280
2102,.trade <@!345445833489121280>,2022-01-09 12:09:45.742,377787590729924608
2103,<@!377787590729924608>,2022-01-09 12:20:05.359,528580754683461632
2104,owopat <@!528580754683461632>,2022-01-09 14:11:34.583,377787590729924608
2105,.pass <@!528580754683461632>,2022-01-09 14:14:31.467,377787590729924608
2106,<@!352058734815608843>,2022-01-09 15:15:18.183,490180796804497419
2107,<@345445833489121280> help,2022-01-09 15:48:39.100,386643626530308096
2108,.p <@!528580754683461632>,2022-01-10 04:17:50.853,377787590729924608
2109,<@!571027211407196161>,2022-01-10 05:40:01.575,292567325855711235
2110,<@!292567325855711235> good card if u wan,2022-01-10 05:43:36.871,377787590729924608
2111,<@!490180796804497419>,2022-01-10 07:24:44.077,377787590729924608
2112,<@377787590729924608> jec dazai card i ada 2 bisa dimerge gitu gaa ?,2022-01-10 07:52:55.260,345445833489121280
2113,<@!528580754683461632>,2022-01-10 09:31:42.409,490180796804497419
2114,<@377787590729924608> jeeeeccc,2022-01-10 10:42:02.898,345445833489121280
2115,<@!345445833489121280>,2022-01-10 11:34:28.515,386643626530308096
2116,<@377787590729924608>,2022-01-10 12:07:16.108,345445833489121280
2117,$give <@!345445833489121280> 450,2022-01-10 12:07:58.973,377787590729924608
2118,$give <@377787590729924608> amelia watson,2022-01-10 12:08:05.188,345445833489121280
2119,$givek <@!345445833489121280> 450,2022-01-10 12:08:12.473,377787590729924608
2120,$givek <@!345445833489121280> 450,2022-01-10 12:08:31.358,377787590729924608
2121,<@!345445833489121280> ulang caaaaa,2022-01-10 12:08:37.403,377787590729924608
2122,$give <@377787590729924608> amelia watson,2022-01-10 12:09:01.387,345445833489121280
2123,<@!345445833489121280> 300 kakera,2022-01-10 12:09:31.628,377787590729924608
2124,<@377787590729924608> dpt gold dr mana lagi siy,2022-01-10 12:12:56.359,345445833489121280
2125,$mmkr <@490180796804497419>,2022-01-10 12:17:07.061,345445833489121280
2126,$mmkr <@490180796804497419>,2022-01-10 12:18:39.539,345445833489121280
2127,<@!345445833489121280>,2022-01-10 12:24:09.739,377787590729924608
2128,<@!345445833489121280>,2022-01-10 12:26:41.594,377787590729924608
2129,<@!377787590729924608>,2022-01-10 13:43:52.718,345445833489121280
2130,<@!377787590729924608> abis beli apa jec,2022-01-10 14:17:15.398,528580754683461632
2131,.pass <@!377787590729924608>,2022-01-10 14:32:47.560,528580754683461632
2132,koe loh mau begadang? <@!528580754683461632>,2022-01-10 15:14:44.926,377787590729924608
2133,<@!345445833489121280> masukkin wish list ca,2022-01-10 15:52:21.301,528580754683461632
2134,.g <@!345445833489121280>,2022-01-10 16:19:21.031,377787590729924608
2135,<@!377787590729924608>,2022-01-10 18:43:49.359,386643626530308096
2136,gabisa claim ca <@!345445833489121280>,2022-01-10 18:45:42.019,377787590729924608
2137,$mmrk <@!490180796804497419>,2022-01-10 18:46:03.456,377787590729924608
2138,$givek <@!490180796804497419> 310,2022-01-10 18:46:24.815,377787590729924608
2139,$give <@377787590729924608> Minato Aqua,2022-01-10 18:46:39.071,490180796804497419
2140,<@!345445833489121280>,2022-01-10 18:49:29.756,377787590729924608
2141,<@!345445833489121280>,2022-01-10 18:52:37.783,377787590729924608
2142,<@!345445833489121280>,2022-01-10 19:10:35.695,377787590729924608
2143,<@!345445833489121280> GOOD POINT,2022-01-10 19:12:43.568,377787590729924608
2144,owohug <@!377787590729924608>,2022-01-10 19:23:34.071,345445833489121280
2145,owohug <@!386643626530308096>,2022-01-10 19:23:37.793,345445833489121280
2146,owohug <@!386643626530308096>,2022-01-10 19:23:50.852,345445833489121280
2147,gimana tugas mane dah kelar ? <@!377787590729924608>,2022-01-11 01:12:58.350,490180796804497419
2148,<@!332167919335243778> i got om om OP,2022-01-11 03:09:51.579,386643626530308096
2149,<@!386643626530308096>,2022-01-11 03:27:50.177,377787590729924608
2150,<@!528580754683461632>,2022-01-11 03:34:30.404,292567325855711235
2151,<@!292567325855711235> wassap,2022-01-11 03:36:08.415,528580754683461632
2152,<@490180796804497419> lu udh mulai kerjaaaa????,2022-01-11 06:40:36.994,345445833489121280
2153,<@!377787590729924608> sini masuk,2022-01-11 06:46:11.840,528580754683461632
2154,<@377787590729924608>,2022-01-11 09:02:10.896,490180796804497419
2155,<@332167919335243778>,2022-01-11 10:07:24.359,490180796804497419
2156,<@377787590729924608> jecc,2022-01-12 05:30:17.063,345445833489121280
2157,$givek <@!345445833489121280> 332,2022-01-12 05:30:54.091,377787590729924608
2158,$give <@377787590729924608> nakiri ayame,2022-01-12 05:31:07.048,345445833489121280
2159,aing kira hutao <@!377787590729924608>,2022-01-12 09:09:35.770,490180796804497419
2160,<@!490180796804497419>,2022-01-12 09:11:33.516,377787590729924608
2161,<@490180796804497419> itu byk yg jago ya yg main,2022-01-12 09:26:00.872,345445833489121280
2162,<@490180796804497419> <@377787590729924608> katanyaaaa redball lbh murah dr qbill,2022-01-12 10:55:52.162,345445833489121280
2163,<@!332167919335243778>,2022-01-12 10:56:35.175,377787590729924608
